TrueLabel,Prediction,ReconstructionError
DDoS,BENIGN,0.046782437707389074
DDoS,BENIGN,0.04830993268458834
DDoS,BENIGN,0.04678498301789302
DDoS,BENIGN,0.04747551151625164
DDoS,BENIGN,0.04831023879208549
DDoS,BENIGN,0.04754325724632144
DDoS,BENIGN,0.04677836224687204
DDoS,BENIGN,0.04763590022735616
DDoS,BENIGN,0.047156495196880435
DDoS,BENIGN,0.046853772660380794
DDoS,BENIGN,0.04711762043243476
DDoS,BENIGN,0.0467707040400395
DDoS,BENIGN,0.04928085729571734
DDoS,BENIGN,0.04685326584320408
DDoS,BENIGN,0.04694691069732569
DDoS,BENIGN,0.046769016895451036
DDoS,BENIGN,0.05084681986840606
DDoS,BENIGN,0.046852195168947786
DDoS,BENIGN,0.04711744534336805
DDoS,BENIGN,0.04685173996710194
DDoS,BENIGN,0.0491762069715978
DDoS,BENIGN,0.0468510097355415
DDoS,BENIGN,0.04604123213390419
DDoS,BENIGN,0.046766246617984134
DDoS,BENIGN,0.04758105364257402
DDoS,BENIGN,0.04675117531585853
DDoS,BENIGN,0.04779425993976384
DDoS,BENIGN,0.046751167125466904
DDoS,BENIGN,0.046953876546841376
DDoS,BENIGN,0.046751245536413376
DDoS,BENIGN,0.047176906053081544
DDoS,BENIGN,0.04675080033153348
DDoS,BENIGN,0.04694216699594469
DDoS,BENIGN,0.04654974760698104
DDoS,BENIGN,0.04715110075954398
DDoS,BENIGN,0.04654887693147795
DDoS,BENIGN,0.046038429141547814
DDoS,BENIGN,0.04654741815826494
DDoS,BENIGN,0.0469421683746329
DDoS,BENIGN,0.04654846949959863
DDoS,BENIGN,0.04603843725316174
DDoS,BENIGN,0.04654776246174489
DDoS,BENIGN,0.046672431241841325
DDoS,BENIGN,0.0465456081449359
DDoS,BENIGN,0.046942344102881416
DDoS,BENIGN,0.046545161639411796
DDoS,BENIGN,0.04715130767507548
DDoS,BENIGN,0.046545665734733545
DDoS,BENIGN,0.04782942872965841
DDoS,BENIGN,0.04641656509657084
DDoS,BENIGN,0.04746280840869556
DDoS,BENIGN,0.04641677247568914
DDoS,BENIGN,0.047191496128932954
DDoS,BENIGN,0.04632277035322827
DDoS,BENIGN,0.04683075718697049
DDoS,BENIGN,0.04632229375936679
DDoS,BENIGN,0.047624082583970155
DDoS,BENIGN,0.04632115367841068
DDoS,BENIGN,0.047624085931798385
DDoS,BENIGN,0.046416017177015184
DDoS,BENIGN,0.04683062784086142
DDoS,BENIGN,0.046319768412311814
DDoS,BENIGN,0.04712655203588383
DDoS,BENIGN,0.04631907989779937
DDoS,BENIGN,0.04693457900478532
DDoS,BENIGN,0.05095522129417632
DDoS,BENIGN,0.04927111237602474
DDoS,BENIGN,0.04714217123487926
DDoS,BENIGN,0.047562400424135315
DDoS,BENIGN,0.04714569547039518
DDoS,BENIGN,0.04580347344179224
DDoS,BENIGN,0.04714570274069385
DDoS,BENIGN,0.04580207188002926
DDoS,BENIGN,0.046035643601581945
DDoS,BENIGN,0.04581229839723496
DDoS,BENIGN,0.050927799409534694
DDoS,BENIGN,0.04604099076865833
DDoS,BENIGN,0.049147261374244154
DDoS,BENIGN,0.04603305090509955
DDoS,BENIGN,0.050927877680232055
DDoS,BENIGN,0.04602814914628553
DDoS,BENIGN,0.04914725655764444
DDoS,BENIGN,0.04603065358448019
DDoS,BENIGN,0.04748640759704942
DDoS,BENIGN,0.04576500292090488
DDoS,BENIGN,0.046874784439648834
DDoS,BENIGN,0.04599285999312749
DDoS,BENIGN,0.04763507747024301
DDoS,BENIGN,0.04599034718637444
DDoS,BENIGN,0.048310028479730475
DDoS,BENIGN,0.045763296228801924
DDoS,BENIGN,0.04763496395383507
DDoS,BENIGN,0.04595625428816921
DDoS,BENIGN,0.047486332261258014
DDoS,BENIGN,0.045738031772607456
DDoS,BENIGN,0.046874631966568193
DDoS,BENIGN,0.045956550963477553
DDoS,BENIGN,0.0464528942282349
DDoS,BENIGN,0.04574999932474622
DDoS,BENIGN,0.04694684887333787
DDoS,BENIGN,0.045900989329927616
DDoS,BENIGN,0.050847379765781055
DDoS,BENIGN,0.04587328617890558
DDoS,BENIGN,0.04667994214719942
DDoS,BENIGN,0.04589591119948032
DDoS,BENIGN,0.047156420196663024
DDoS,BENIGN,0.04591004260047181
DDoS,BENIGN,0.04711738851219671
DDoS,BENIGN,0.04568080979375956
DDoS,BENIGN,0.05095563499588797
DDoS,BENIGN,0.04913669704812602
DDoS,BENIGN,0.0460338164040762
DDoS,BENIGN,0.05093058192939348
DDoS,BENIGN,0.04765168137886212
DDoS,BENIGN,0.04693737224987049
DDoS,BENIGN,0.04362153148276907
DDoS,BENIGN,0.050928439623052525
DDoS,BENIGN,0.04362100733235059
DDoS,BENIGN,0.047145650586555225
DDoS,BENIGN,0.043592319536380736
DDoS,BENIGN,0.04830993770600078
DDoS,BENIGN,0.043587809173856955
DDoS,BENIGN,0.04687480803287887
DDoS,BENIGN,0.04358777244796498
DDoS,BENIGN,0.046563075059399515
DDoS,BENIGN,0.043616068920501704
DDoS,BENIGN,0.046918071740112026
DDoS,BENIGN,0.04361548870557667
DDoS,BENIGN,0.04691806122419032
DDoS,BENIGN,0.043614563070803115
DDoS,BENIGN,0.04754329276549586
DDoS,BENIGN,0.04361072970085146
DDoS,BENIGN,0.047484923013736705
DDoS,BENIGN,0.04361095354814248
DDoS,BENIGN,0.04687425110963714
DDoS,BENIGN,0.04357906268994017
DDoS,BENIGN,0.04718980756102877
DDoS,BENIGN,0.04357711966252855
DDoS,BENIGN,0.04717625291246235
DDoS,BENIGN,0.04360786736329427
DDoS,BENIGN,0.04715640484370058
DDoS,BENIGN,0.04353661342271841
DDoS,BENIGN,0.04917636627386941
DDoS,BENIGN,0.043568918221616466
DDoS,BENIGN,0.04668026926740755
DDoS,BENIGN,0.04360400409235167
DDoS,BENIGN,0.04715616070559896
DDoS,BENIGN,0.043563011634497426
DDoS,BENIGN,0.046946795739278346
DDoS,BENIGN,0.04359444298640761
DDoS,BENIGN,0.050846218861450396
DDoS,BENIGN,0.043561381734977235
DDoS,BENIGN,0.049176358697868836
DDoS,BENIGN,0.043603148546046036
DDoS,BENIGN,0.04779842170231876
DDoS,BENIGN,0.0435874713489577
DDoS,BENIGN,0.047486252670281295
DDoS,BENIGN,0.04358620538934331
DDoS,BENIGN,0.04758111064673959
DDoS,BENIGN,0.043530274602811954
DDoS,BENIGN,0.047161999741364626
DDoS,BENIGN,0.04353173291016188
DDoS,BENIGN,0.04605580386342602
DDoS,BENIGN,0.04356599510205436
DDoS,BENIGN,0.046055666300801615
DDoS,BENIGN,0.0435265357951952
DDoS,BENIGN,0.04605566664472037
DDoS,BENIGN,0.04352638254556483
DDoS,BENIGN,0.047157198555287605
DDoS,BENIGN,0.05792018173964381
DDoS,BENIGN,0.04770295284413673
DDoS,BENIGN,0.0471399221311527
DDoS,BENIGN,0.04795800864896952
DDoS,BENIGN,0.047180673208852365
DDoS,BENIGN,0.04758041413674203
DDoS,BENIGN,0.04766660021065935
DDoS,BENIGN,0.05786760167670075
DDoS,BENIGN,0.04717637504018038
DDoS,BENIGN,0.04758034004610758
DDoS,BENIGN,0.057870399256280104
DDoS,BENIGN,0.04725012828066283
DDoS,BENIGN,0.0578718042356315
DDoS,BENIGN,0.04725008676857525
DDoS,BENIGN,0.04695355847468017
DDoS,BENIGN,0.046897734627234226
DDoS,BENIGN,0.04714105938058191
DDoS,BENIGN,0.04917376594562887
DDoS,BENIGN,0.04715346888749323
DDoS,BENIGN,0.058236005871104446
DDoS,BENIGN,0.04725936150766488
DDoS,BENIGN,0.05823365403195111
DDoS,BENIGN,0.05086931718948988
DDoS,BENIGN,0.0572828701395571
DDoS,BENIGN,0.04916914287802339
DDoS,BENIGN,0.05823580323714916
DDoS,BENIGN,0.046675571540487154
DDoS,BENIGN,0.0572806437342262
DDoS,BENIGN,0.0472102667635582
DDoS,BENIGN,0.05727172925069994
DDoS,BENIGN,0.047467435462146414
DDoS,BENIGN,0.05776946788953657
DDoS,BENIGN,0.046839393827154276
DDoS,BENIGN,0.05691118818750501
DDoS,BENIGN,0.0475257152538304
DDoS,BENIGN,0.05690694319824423
DDoS,BENIGN,0.04683939664743681
DDoS,BENIGN,0.05776837568490069
DDoS,BENIGN,0.0476255754267641
DDoS,BENIGN,0.05778331576570183
DDoS,BENIGN,0.04719782070636816
DDoS,BENIGN,0.057772144769924205
DDoS,BENIGN,0.04797757994836909
DDoS,BENIGN,0.05691540836461124
DDoS,BENIGN,0.04826066813876501
DDoS,BENIGN,0.05776891991480334
DDoS,BENIGN,0.047625544650462086
DDoS,BENIGN,0.0569052234344065
DDoS,BENIGN,0.0489874213424852
DDoS,BENIGN,0.05778312924429683
DDoS,BENIGN,0.04797750194924518
DDoS,BENIGN,0.05691596146512244
DDoS,BENIGN,0.047977267728403224
DDoS,BENIGN,0.05689011265257853
DDoS,BENIGN,0.04712471889277965
DDoS,BENIGN,0.056332801013733565
DDoS,BENIGN,0.04692137072920032
DDoS,BENIGN,0.056333629194633514
DDoS,BENIGN,0.046035477628569216
DDoS,BENIGN,0.05699375445257208
DDoS,BENIGN,0.046662372959126903
DDoS,BENIGN,0.05699315142108899
DDoS,BENIGN,0.05093028216905225
DDoS,BENIGN,0.0509302706781889
DDoS,BENIGN,0.049146363261865764
DDoS,BENIGN,0.05699433331353443
DDoS,BENIGN,0.0509301951364455
DDoS,BENIGN,0.05699251735059918
DDoS,BENIGN,0.04715531900971495
DDoS,BENIGN,0.056921132678940084
DDoS,BENIGN,0.04715526371335488
DDoS,BENIGN,0.0569206653379968
DDoS,BENIGN,0.04715511719610445
DDoS,BENIGN,0.05691973000682507
DDoS,BENIGN,0.04715511435607413
DDoS,BENIGN,0.05691911122015513
DDoS,BENIGN,0.04604062721753401
DDoS,BENIGN,0.05691801641150803
DDoS,BENIGN,0.04604022525049968
DDoS,BENIGN,0.05631822495368632
DDoS,BENIGN,0.04672385039846117
DDoS,BENIGN,0.05690426842738265
DDoS,BENIGN,0.04917144578082864
DDoS,BENIGN,0.05631586655993206
DDoS,BENIGN,0.0469450192781074
DDoS,BENIGN,0.05631468261501893
DDoS,BENIGN,0.047152955354787966
DDoS,BENIGN,0.05630228494036383
DDoS,BENIGN,0.04715436170101959
DDoS,BENIGN,0.056904375508209974
DDoS,BENIGN,0.04694514106735033
DDoS,BENIGN,0.05690347364902937
DDoS,BENIGN,0.04717521335422396
DDoS,BENIGN,0.056315342944083274
DDoS,BENIGN,0.04786678902801994
DDoS,BENIGN,0.05631663943514949
DDoS,BENIGN,0.046713898163677575
DDoS,BENIGN,0.04671381114316084
DDoS,BENIGN,0.04736608608142006
DDoS,BENIGN,0.04717986458398499
DDoS,BENIGN,0.04917663139306099
DDoS,BENIGN,0.04802032954384365
DDoS,BENIGN,0.04671635313725204
DDoS,BENIGN,0.04917392251254892
DDoS,BENIGN,0.04802000128391318
DDoS,BENIGN,0.046978016190821044
DDoS,BENIGN,0.05679429556221696
DDoS,BENIGN,0.04694378521593573
DDoS,BENIGN,0.05658782969704559
DDoS,BENIGN,0.05086951273522436
DDoS,BENIGN,0.05628391650859173
DDoS,BENIGN,0.04715338746696587
DDoS,BENIGN,0.05602666938772608
DDoS,BENIGN,0.05086949728519362
DDoS,BENIGN,0.05628522678443536
DDoS,BENIGN,0.04916899428118552
DDoS,BENIGN,0.05602673601886708
DDoS,BENIGN,0.04667538287279528
DDoS,BENIGN,0.056285516120273514
DDoS,BENIGN,0.0466754718423561
DDoS,BENIGN,0.056285416734516654
DDoS,BENIGN,0.04801308467022141
DDoS,BENIGN,0.05628518000477737
DDoS,BENIGN,0.04686862332522927
DDoS,BENIGN,0.05628499464720289
DDoS,BENIGN,0.04707329755250496
DDoS,BENIGN,0.056355831469902765
DDoS,BENIGN,0.04826153526457673
DDoS,BENIGN,0.05658019994830903
DDoS,BENIGN,0.047467537247259065
DDoS,BENIGN,0.056575104028700494
DDoS,BENIGN,0.04914300334498847
DDoS,BENIGN,0.05093901339469299
DDoS,BENIGN,0.04666044366246675
DDoS,BENIGN,0.050938992514506495
DDoS,BENIGN,0.047125023907887066
DDoS,BENIGN,0.056672582755888934
DDoS,BENIGN,0.05104536550028275
DDoS,BENIGN,0.05667116658443323
DDoS,BENIGN,0.04692159378391643
DDoS,BENIGN,0.05646862950849655
DDoS,BENIGN,0.051043329649025415
DDoS,BENIGN,0.056670227730812775
DDoS,BENIGN,0.04714535692138114
DDoS,BENIGN,0.056464885125238666
DDoS,BENIGN,0.04914619780976305
DDoS,BENIGN,0.056671036751814764
DDoS,BENIGN,0.056467003600493386
DDoS,BENIGN,0.0492766855225412
DDoS,BENIGN,0.056467261447461614
DDoS,BENIGN,0.05093064065919718
DDoS,BENIGN,0.056671292910120886
DDoS,BENIGN,0.04927668437656802
DDoS,BENIGN,0.05626628516515137
DDoS,BENIGN,0.050930673875537305
DDoS,BENIGN,0.04666299107412848
DDoS,BENIGN,0.0460356682443034
DDoS,BENIGN,0.047206938872268324
DDoS,BENIGN,0.056472238237729
DDoS,BENIGN,0.04686813146807182
DDoS,BENIGN,0.05647287521103967
DDoS,BENIGN,0.047482599001780215
DDoS,BENIGN,0.05667896054773619
DDoS,BENIGN,0.04711600330052659
DDoS,BENIGN,0.05668347766935966
DDoS,BENIGN,0.047131484243810154
DDoS,BENIGN,0.056477088198780216
DDoS,BENIGN,0.04694549948067685
DDoS,BENIGN,0.056684973745813924
DDoS,BENIGN,0.050859068105088834
DDoS,BENIGN,0.05647520495883676
DDoS,BENIGN,0.04758034964672429
DDoS,BENIGN,0.056685797464466475
DDoS,BENIGN,0.04717654734733087
DDoS,BENIGN,0.05647945133917939
DDoS,BENIGN,0.047181793581958016
DDoS,BENIGN,0.04671632591043286
DDoS,BENIGN,0.04605538780558918
DDoS,BENIGN,0.049173975466396416
DDoS,BENIGN,0.04718181381754757
DDoS,BENIGN,0.05064698003843698
DDoS,BENIGN,0.04671632912853293
DDoS,BENIGN,0.049173977937810816
DDoS,BENIGN,0.04917398692584124
DDoS,BENIGN,0.04698152401477349
DDoS,BENIGN,0.0506469806863116
DDoS,BENIGN,0.050646880437410335
DDoS,BENIGN,0.04698332439311378
DDoS,BENIGN,0.046983293769203904
DDoS,BENIGN,0.047517367576868585
DDoS,BENIGN,0.056691547007446906
DDoS,BENIGN,0.04766850357660037
DDoS,BENIGN,0.05648488673099149
DDoS,BENIGN,0.04750750179306444
DDoS,BENIGN,0.05668924805729063
DDoS,BENIGN,0.047668502312620195
DDoS,BENIGN,0.05668734529565215
DDoS,BENIGN,0.04758411459035857
DDoS,BENIGN,0.056486909415094
DDoS,BENIGN,0.04758410723484135
DDoS,BENIGN,0.056690954918774794
DDoS,BENIGN,0.047540139468269134
DDoS,BENIGN,0.056166865880135586
DDoS,BENIGN,0.047540143426645566
DDoS,BENIGN,0.05616678224608217
DDoS,BENIGN,0.04763164116952262
DDoS,BENIGN,0.05657879752593804
DDoS,BENIGN,0.04898161727019556
DDoS,BENIGN,0.0565794739866306
DDoS,BENIGN,0.046866423497359054
DDoS,BENIGN,0.05616304615586816
DDoS,BENIGN,0.04686642144555851
DDoS,BENIGN,0.05616526402858989
DDoS,BENIGN,0.049126618219007885
DDoS,BENIGN,0.05658087900710245
DDoS,BENIGN,0.0489816242254078
DDoS,BENIGN,0.056579126543717266
DDoS,BENIGN,0.047219150476514996
DDoS,BENIGN,0.05616221112586281
DDoS,BENIGN,0.04719638655012473
DDoS,BENIGN,0.056226285237565586
DDoS,BENIGN,0.047524996721862674
DDoS,BENIGN,0.05623017199567344
DDoS,BENIGN,0.04762501705782654
DDoS,BENIGN,0.05582793184964207
DDoS,BENIGN,0.047467241867811406
DDoS,BENIGN,0.05581876645889851
DDoS,BENIGN,0.04762501727392488
DDoS,BENIGN,0.055825705752945015
DDoS,BENIGN,0.046921182977842764
DDoS,BENIGN,0.0520725088599389
DDoS,BENIGN,0.04662927038978476
DDoS,BENIGN,0.05206603581210334
DDoS,BENIGN,0.0470866037292008
DDoS,BENIGN,0.05290729664265977
DDoS,BENIGN,0.04908537641872643
DDoS,BENIGN,0.05289533666286685
DDoS,BENIGN,0.0510483562165543
DDoS,BENIGN,0.05288693712794402
DDoS,BENIGN,0.0466292704399622
DDoS,BENIGN,0.052874984659258474
DDoS,BENIGN,0.04710552165735696
DDoS,BENIGN,0.05184113724518569
DDoS,BENIGN,0.04737948324195966
DDoS,BENIGN,0.05244374465039147
DDoS,BENIGN,0.047770568283604
DDoS,BENIGN,0.05171132634311482
DDoS,BENIGN,0.04764623566308065
DDoS,BENIGN,0.052436644472154466
DDoS,BENIGN,0.050944402808549796
DDoS,BENIGN,0.05260389674381337
DDoS,BENIGN,0.046935656147643647
DDoS,BENIGN,0.05259714463764002
DDoS,BENIGN,0.04670488700691793
DDoS,BENIGN,0.052430693674318525
DDoS,BENIGN,0.04913807387458286
DDoS,BENIGN,0.05242490026005879
DDoS,BENIGN,0.0491393494151625
DDoS,BENIGN,0.05237495118167394
DDoS,BENIGN,0.04694533290181354
DDoS,BENIGN,0.046677352055582384
DDoS,BENIGN,0.050860553437452036
DDoS,BENIGN,0.04667735386283262
DDoS,BENIGN,0.05086056850432802
DDoS,BENIGN,0.04917434655286736
DDoS,BENIGN,0.047960123421276375
DDoS,BENIGN,0.04605511447205142
DDoS,BENIGN,0.04671596280390008
DDoS,BENIGN,0.05064697551953642
DDoS,BENIGN,0.046715848407937126
DDoS,BENIGN,0.046718373975864015
DDoS,BENIGN,0.047182695204346266
DDoS,BENIGN,0.04714172786174226
DDoS,BENIGN,0.046900297566304545
DDoS,BENIGN,0.052089315405419626
DDoS,BENIGN,0.04758388040720386
DDoS,BENIGN,0.05138774328779898
DDoS,BENIGN,0.047521466125286266
DDoS,BENIGN,0.052089302526549884
DDoS,BENIGN,0.04693850915722018
DDoS,BENIGN,0.05208928811118588
DDoS,BENIGN,0.047584078933872356
DDoS,BENIGN,0.05133160772066722
DDoS,BENIGN,0.04690030496416715
DDoS,BENIGN,0.0513316333924315
DDoS,BENIGN,0.04751723862934468
DDoS,BENIGN,0.05192122630674997
DDoS,BENIGN,0.047517238092447796
DDoS,BENIGN,0.051910764675336
DDoS,BENIGN,0.047517269241052464
DDoS,BENIGN,0.05190022243245614
DDoS,BENIGN,0.04766858940178473
DDoS,BENIGN,0.051915813093929127
DDoS,BENIGN,0.04758401756273622
DDoS,BENIGN,0.051905160470955336
DDoS,BENIGN,0.04751738692758854
DDoS,BENIGN,0.05184478358616753
DDoS,BENIGN,0.04758399536511297
DDoS,BENIGN,0.05115095447681469
DDoS,BENIGN,0.04837481421047219
DDoS,BENIGN,0.05115182305112012
DDoS,BENIGN,0.0472514818170941
DDoS,BENIGN,0.05184550295935786
DDoS,BENIGN,0.047668323666690035
DDoS,BENIGN,0.05184048942760323
DDoS,BENIGN,0.04766833209170763
DDoS,BENIGN,0.05113741582822249
DDoS,BENIGN,0.04647922478560826
DDoS,BENIGN,0.05114252963207553
DDoS,BENIGN,0.04754176638244015
DDoS,BENIGN,0.04755768136446898
DDoS,BENIGN,0.047483626571484236
DDoS,BENIGN,0.047848781666457826
DDoS,BENIGN,0.04720415874603192
DDoS,BENIGN,0.047843186415931584
DDoS,BENIGN,0.04754176926367202
DDoS,BENIGN,0.04755768042205842
DDoS,BENIGN,0.0489814289955158
DDoS,BENIGN,0.0478409584955047
DDoS,BENIGN,0.04691671036378368
DDoS,BENIGN,0.04783844824253851
DDoS,BENIGN,0.046870147095468245
DDoS,BENIGN,0.04753857504525906
DDoS,BENIGN,0.04687015235734822
DDoS,BENIGN,0.04781693768312983
DDoS,BENIGN,0.047622806165730065
DDoS,BENIGN,0.04687279596538541
DDoS,BENIGN,0.0476175015688121
DDoS,BENIGN,0.046809674543733734
DDoS,BENIGN,0.04642828338427122
DDoS,BENIGN,0.04687246209223486
DDoS,BENIGN,0.048710853350700564
DDoS,BENIGN,0.046894814117619726
DDoS,BENIGN,0.04689479201347367
DDoS,BENIGN,0.04687244871023527
DDoS,BENIGN,0.046869618737518916
DDoS,BENIGN,0.04678711280064688
DDoS,BENIGN,0.04678468572461654
DDoS,BENIGN,0.04678547358435174
DDoS,BENIGN,0.04746250732271347
DDoS,BENIGN,0.046786685247062094
DDoS,BENIGN,0.048998119083291165
DDoS,BENIGN,0.04686163623067272
DDoS,BENIGN,0.046784683094923236
DDoS,BENIGN,0.04686082691792796
DDoS,BENIGN,0.0490877554415068
DDoS,BENIGN,0.04686089379754571
DDoS,BENIGN,0.048155726498295144
DDoS,BENIGN,0.04678466653487856
DDoS,BENIGN,0.04777000294860311
DDoS,BENIGN,0.046657029078393294
DDoS,BENIGN,0.046851012378652024
DDoS,BENIGN,0.0466570269447343
DDoS,BENIGN,0.04693472565531788
DDoS,BENIGN,0.047142350082456576
DDoS,BENIGN,0.04913840401077538
DDoS,BENIGN,0.046657722375938335
DDoS,BENIGN,0.046705066951740516
DDoS,BENIGN,0.04878579912146523
DDoS,BENIGN,0.04683907455119945
DDoS,BENIGN,0.046976700800248405
DDoS,BENIGN,0.04683665196337892
DDoS,BENIGN,0.04697670849162051
DDoS,BENIGN,0.046751456972481724
DDoS,BENIGN,0.046712989997429
DDoS,BENIGN,0.04675002134523314
DDoS,BENIGN,0.04605352653036857
DDoS,BENIGN,0.046834946251758984
DDoS,BENIGN,0.04605484685978873
DDoS,BENIGN,0.04683033554989634
DDoS,BENIGN,0.04605483127545745
DDoS,BENIGN,0.04682956350177842
DDoS,BENIGN,0.046715630041332654
DDoS,BENIGN,0.04683069968558855
DDoS,BENIGN,0.050646970479251964
DDoS,BENIGN,0.0468299261277303
DDoS,BENIGN,0.04676403936600617
DDoS,BENIGN,0.04682954313163419
DDoS,BENIGN,0.04917377832596849
DDoS,BENIGN,0.04671649426668532
DDoS,BENIGN,0.04682915243984176
DDoS,BENIGN,0.046981903305696425
DDoS,BENIGN,0.046822239652807414
DDoS,BENIGN,0.05064697703299974
DDoS,BENIGN,0.04682145824231451
DDoS,BENIGN,0.049172854156005065
DDoS,BENIGN,0.04682108527183218
DDoS,BENIGN,0.047182555591294036
DDoS,BENIGN,0.04682262241719199
DDoS,BENIGN,0.04917281945273595
DDoS,BENIGN,0.04682144831797104
DDoS,BENIGN,0.05064697859829181
DDoS,BENIGN,0.046733741962780725
DDoS,BENIGN,0.04676483604993637
DDoS,BENIGN,0.046819550114963034
DDoS,BENIGN,0.04917282965629072
DDoS,BENIGN,0.046733354056757756
DDoS,BENIGN,0.047583936405858916
DDoS,BENIGN,0.04672381370389205
DDoS,BENIGN,0.04748332294819817
DDoS,BENIGN,0.04647800240569707
DDoS,BENIGN,0.04754156666894752
DDoS,BENIGN,0.04647692686463638
DDoS,BENIGN,0.04766866752014719
DDoS,BENIGN,0.046810323153362185
DDoS,BENIGN,0.046916731907995404
DDoS,BENIGN,0.04656525531364283
DDoS,BENIGN,0.046931987961438555
DDoS,BENIGN,0.04656296401309935
DDoS,BENIGN,0.04754139732594632
DDoS,BENIGN,0.046562196533414126
DDoS,BENIGN,0.046563350935826024
DDoS,BENIGN,0.046562972114063524
DDoS,BENIGN,0.047525922339144266
DDoS,BENIGN,0.046438817483855435
DDoS,BENIGN,0.046436649165255146
DDoS,BENIGN,0.04643817256192712
DDoS,BENIGN,0.04717353957831592
DDoS,BENIGN,0.046348784921798024
DDoS,BENIGN,0.05105183509101839
DDoS,BENIGN,0.04577092877739942
DDoS,BENIGN,0.05105187660098228
DDoS,BENIGN,0.0459928488655015
DDoS,BENIGN,0.046628776719410535
DDoS,BENIGN,0.04575739326565647
DDoS,BENIGN,0.047123771600838665
DDoS,BENIGN,0.0457687183443491
DDoS,BENIGN,0.04692068517403851
DDoS,BENIGN,0.045990038033880895
DDoS,BENIGN,0.046628780621712856
DDoS,BENIGN,0.04575513485074563
DDoS,BENIGN,0.04668138667362275
DDoS,BENIGN,0.045976141078818915
DDoS,BENIGN,0.046628779804153614
DDoS,BENIGN,0.045974983571510857
DDoS,BENIGN,0.0466283956517494
DDoS,BENIGN,0.04589438244553418
DDoS,BENIGN,0.04602550895831476
DDoS,BENIGN,0.0458919360486286
DDoS,BENIGN,0.04913728288612813
DDoS,BENIGN,0.04588958633929708
DDoS,BENIGN,0.047770028207142726
DDoS,BENIGN,0.04588717081261581
DDoS,BENIGN,0.046033907424703764
DDoS,BENIGN,0.04588466215602974
DDoS,BENIGN,0.0466577050122466
DDoS,BENIGN,0.04913825731412387
DDoS,BENIGN,0.04603408509188903
DDoS,BENIGN,0.046934911358478784
DDoS,BENIGN,0.05086714123546365
DDoS,BENIGN,0.04603986546543958
DDoS,BENIGN,0.05086699774068403
DDoS,BENIGN,0.048066231329221866
DDoS,BENIGN,0.04577240274266393
DDoS,BENIGN,0.045770097213175015
DDoS,BENIGN,0.04671540886983029
DDoS,BENIGN,0.04574901693143536
DDoS,BENIGN,0.04718178683039175
DDoS,BENIGN,0.04575377032800328
DDoS,BENIGN,0.047883715760584034
DDoS,BENIGN,0.045749165300448126
DDoS,BENIGN,0.046716317020014636
DDoS,BENIGN,0.045541155301644175
DDoS,BENIGN,0.04788370636986413
DDoS,BENIGN,0.045744431434822715
DDoS,BENIGN,0.04802000592876334
DDoS,BENIGN,0.04554535991319931
DDoS,BENIGN,0.04913808346886251
DDoS,BENIGN,0.04672268369178733
DDoS,BENIGN,0.046722688552578384
DDoS,BENIGN,0.04697715238810256
DDoS,BENIGN,0.043556579683121065
DDoS,BENIGN,0.046979938617287526
DDoS,BENIGN,0.04356115025552757
DDoS,BENIGN,0.05064696325520267
DDoS,BENIGN,0.04356040068022488
DDoS,BENIGN,0.04605533238372952
DDoS,BENIGN,0.04355804216203051
DDoS,BENIGN,0.04788352209462692
DDoS,BENIGN,0.043555776768951435
DDoS,BENIGN,0.05064697857616299
DDoS,BENIGN,0.04355270283804817
DDoS,BENIGN,0.05064697664273829
DDoS,BENIGN,0.05064697670471701
DDoS,BENIGN,0.04355500999269837
DDoS,BENIGN,0.046055317381839565
DDoS,BENIGN,0.04355423523263573
DDoS,BENIGN,0.04671623740347811
DDoS,BENIGN,0.04355192165823415
DDoS,BENIGN,0.046763771576311564
DDoS,BENIGN,0.043550369067215544
DDoS,BENIGN,0.04647742910409097
DDoS,BENIGN,0.043551817906435586
DDoS,BENIGN,0.04698164211106479
DDoS,ATTACK,0.06400439622002058
DDoS,BENIGN,0.04676459466981133
DDoS,ATTACK,0.06400391281046793
DDoS,BENIGN,0.04698164101490839
DDoS,ATTACK,0.06399958012143889
DDoS,BENIGN,0.050646978626453176
DDoS,ATTACK,0.06400607787738005
DDoS,BENIGN,0.04917310658751543
DDoS,ATTACK,0.06400061514067192
DDoS,BENIGN,0.04917312369701918
DDoS,ATTACK,0.06294372069796492
DDoS,BENIGN,0.050646979624582554
DDoS,ATTACK,0.06400461441702357
DDoS,BENIGN,0.04809506852599034
DDoS,ATTACK,0.06293690082590679
DDoS,BENIGN,0.04766857919583939
DDoS,BENIGN,0.047668582051093054
DDoS,BENIGN,0.047252273887112686
DDoS,BENIGN,0.047252283963067056
DDoS,BENIGN,0.047668583612950045
DDoS,BENIGN,0.04766857996018221
DDoS,BENIGN,0.04725223635412923
DDoS,BENIGN,0.0480974443426489
DDoS,BENIGN,0.048375842538243945
DDoS,BENIGN,0.0476685199233987
DDoS,BENIGN,0.04766852823111367
DDoS,BENIGN,0.048971645676537306
DDoS,BENIGN,0.057904609207522675
DDoS,BENIGN,0.04766861028782353
DDoS,BENIGN,0.057884638245540014
DDoS,BENIGN,0.047584083812153746
DDoS,BENIGN,0.058956185174747634
DDoS,BENIGN,0.04751726458917302
DDoS,BENIGN,0.05791403229726345
DDoS,BENIGN,0.0483753718539124
DDoS,BENIGN,0.05787749185142308
